D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_36_220.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_36_220.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_36_220.jpg, 0, 0, 0, 7.955628E-05
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_36_322.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_36_322.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_36_322.jpg, 0, 0, 0, 7.836351E-05
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_36_426.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_36_426.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_36_426.jpg, 0, 0, 0, 7.833818E-05
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_36_528.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_36_528.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_36_528.jpg, 0, 0, 0, 8.170406E-05
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_36_629.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_36_629.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_36_629.jpg, 0, 0, 0, 7.898246E-05
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_36_729.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_36_729.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_36_729.jpg, -0.1401246, 0.2947557, 0, 0.1723161
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_36_830.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_36_830.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_36_830.jpg, -0.4324824, 0.5871134, 0, 0.7435582
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_36_932.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_36_932.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_36_932.jpg, -0.7391125, 0.8937436, 0, 1.556022
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_37_034.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_37_034.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_37_034.jpg, -1, 1, 0, 2.60546
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_37_137.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_37_137.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_37_137.jpg, -0.9459332, 1, 0, 3.717276
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_37_240.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_37_240.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_37_240.jpg, -0.6406737, 1, 0, 4.888803
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_37_341.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_37_341.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_37_341.jpg, -0.3426959, 1, 0, 6.056301
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_37_442.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_37_442.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_37_442.jpg, -0.04936847, 1, 0, 7.197752
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_37_543.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_37_543.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_37_543.jpg, 0, 1, 0, 8.328403
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_37_646.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_37_646.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_37_646.jpg, -0.1923234, 1, 0, 9.657044
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_37_749.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_37_749.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_37_749.jpg, 0, 1, 0, 10.7647
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_37_849.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_37_849.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_37_849.jpg, 0, 1, 0, 11.99186
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_37_953.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_37_953.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_37_953.jpg, 0, 1, 0, 12.97066
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_38_053.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_38_053.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_38_053.jpg, 0, 1, 0, 14.0128
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_38_154.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_38_154.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_38_154.jpg, -0.2725119, 1, 0, 14.9901
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_38_256.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_38_256.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_38_256.jpg, -0.2438211, 1, 0, 16.04823
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_38_357.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_38_357.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_38_357.jpg, -0.3345271, 1, 0, 17.17364
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_38_459.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_38_459.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_38_459.jpg, -0.2593612, 1, 0, 18.02888
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_38_559.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_38_559.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_38_559.jpg, -0.1097185, 1, 0, 19.20213
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_38_661.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_38_661.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_38_661.jpg, -0.09711164, 1, 0, 20.09661
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_38_763.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_38_763.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_38_763.jpg, 0, 1, 0, 21.18549
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_38_863.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_38_863.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_38_863.jpg, 0, 1, 0, 22.12429
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_38_966.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_38_966.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_38_966.jpg, -0.2313012, 1, 0, 23.28752
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_39_067.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_39_067.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_39_067.jpg, -0.0204594, 1, 0, 24.26936
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_39_167.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_39_167.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_39_167.jpg, -0.05174673, 1, 0, 25.22524
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_39_270.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_39_270.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_39_270.jpg, -0.191562, 1, 0, 26.17106
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_39_371.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_39_371.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_39_371.jpg, -0.08892356, 1, 0, 27.08945
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_39_474.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_39_474.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_39_474.jpg, -0.3414887, 1, 0, 27.98166
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_39_577.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_39_577.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_39_577.jpg, -0.458954, 1, 0, 28.84343
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_39_679.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_39_679.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_39_679.jpg, -0.3771788, 1, 0, 29.63885
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_39_780.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_39_780.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_39_780.jpg, -0.4927727, 1, 0, 30.17286
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_39_881.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_39_881.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_39_881.jpg, -0.1908742, 1, 0, 30.19604
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_39_984.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_39_984.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_39_984.jpg, 0, 1, 0, 30.18766
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_40_086.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_40_086.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_40_086.jpg, 0.1393263, 1, 0, 30.18109
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_40_188.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_40_188.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_40_188.jpg, 0.3516835, 1, 0, 30.15815
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_40_290.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_40_290.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_40_290.jpg, 0.04636087, 1, 0, 30.18941
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_40_393.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_40_393.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_40_393.jpg, 0, 1, 0, 30.18961
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_40_496.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_40_496.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_40_496.jpg, -0.09319739, 1, 0, 30.18653
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_40_599.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_40_599.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_40_599.jpg, -0.2902014, 1, 0, 30.16929
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_40_699.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_40_699.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_40_699.jpg, 0, 1, 0, 30.1896
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_40_802.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_40_802.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_40_802.jpg, 0, 1, 0, 30.19
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_40_903.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_40_903.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_40_903.jpg, 0, 1, 0, 30.19024
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_41_006.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_41_006.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_41_006.jpg, 0, 1, 0, 30.19022
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_41_109.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_41_109.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_41_109.jpg, -0.1169805, 1, 0, 30.18658
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_41_212.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_41_212.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_41_212.jpg, -0.2241603, 1, 0, 30.1828
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_41_314.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_41_314.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_41_314.jpg, 0, 1, 0, 30.18907
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_41_416.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_41_416.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_41_416.jpg, -0.0845433, 1, 0, 30.19024
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_41_518.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_41_518.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_41_518.jpg, -0.1481379, 1, 0, 30.18948
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_41_620.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_41_620.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_41_620.jpg, 0, 1, 0, 30.18996
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_41_721.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_41_721.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_41_721.jpg, 0, 1, 0, 30.19025
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_41_824.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_41_824.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_41_824.jpg, 0, 1, 0, 30.19029
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_41_926.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_41_926.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_41_926.jpg, -0.0736077, 1, 0, 30.18897
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_42_027.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_42_027.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_42_027.jpg, -0.2113833, 1, 0, 30.18125
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_42_128.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_42_128.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_42_128.jpg, 0, 1, 0, 30.18968
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_42_231.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_42_231.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_42_231.jpg, -0.07105528, 1, 0, 30.19156
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_42_333.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_42_333.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_42_333.jpg, 0, 1, 0, 30.19025
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_42_435.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_42_435.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_42_435.jpg, 0, 1, 0, 30.19136
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_42_538.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_42_538.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_42_538.jpg, -0.2674899, 1, 0, 30.17305
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_42_641.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_42_641.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_42_641.jpg, -0.04311029, 1, 0, 30.19072
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_42_742.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_42_742.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_42_742.jpg, -0.2533626, 1, 0, 30.18039
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_42_843.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_42_843.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_42_843.jpg, 0, 1, 0, 30.18926
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_42_945.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_42_945.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_42_945.jpg, 0, 1, 0, 30.19023
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_43_045.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_43_045.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_43_045.jpg, 0, 1, 0, 30.19023
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_43_148.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_43_148.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_43_148.jpg, -0.2657343, 1, 0, 30.17365
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_43_251.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_43_251.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_43_251.jpg, 0, 1, 0, 30.18935
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_43_352.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_43_352.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_43_352.jpg, 0, 1, 0, 30.19014
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_43_454.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_43_454.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_43_454.jpg, -0.0524166, 1, 0, 30.18991
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_43_553.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_43_553.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_43_553.jpg, -0.1577724, 1, 0, 30.18657
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_43_654.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_43_654.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_43_654.jpg, 0, 1, 0, 30.18997
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_43_754.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_43_754.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_43_754.jpg, 0, 1, 0, 30.18942
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_43_856.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_43_856.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_43_856.jpg, 0, 1, 0, 30.19002
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_43_958.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_43_958.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_43_958.jpg, -0.1824, 1, 0, 30.18134
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_44_061.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_44_061.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_44_061.jpg, 0, 1, 0, 30.19076
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_44_165.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_44_165.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_44_165.jpg, 0, 1, 0, 30.19027
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_44_268.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_44_268.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_44_268.jpg, 0, 1, 0, 30.19029
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_44_369.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_44_369.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_44_369.jpg, -0.165012, 1, 0, 30.183
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_44_470.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_44_470.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_44_470.jpg, 0, 1, 0, 30.19016
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_44_571.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_44_571.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_44_571.jpg, 0, 1, 0, 30.19027
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_44_675.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_44_675.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_44_675.jpg, -0.08895121, 1, 0, 30.1886
D:\Gurpartap Imp\self driving car\IMG\center_2020_04_20_20_05_44_775.jpg, D:\Gurpartap Imp\self driving car\IMG\left_2020_04_20_20_05_44_775.jpg, D:\Gurpartap Imp\self driving car\IMG\right_2020_04_20_20_05_44_775.jpg, -0.1825206, 1, 0, 30.18591
